,name_2,root_1,pitch_class_smaller,edo_note_number,cents_diff,matched_pitch_class,n_edo
55,just diatonic,C,D,55,-0.2062980270711146,D,324
104,just diatonic,C,E,104,-1.128528679649786,E,324
134,just diatonic,C,F,134,-1.7487028383162342,F,324
190,just diatonic,C,G,190,1.7487028383163494,G,324
239,just diatonic,C,A,239,0.8264721857376526,A,324
294,just diatonic,C,B,294,0.6201741586667402,B,324
0,just diatonic,D,D,0,0.0,D,324
49,just diatonic,D,E,49,-0.9222306525783287,E,324
79,just diatonic,D,F,79,-1.5424048112448892,F,324
134,just diatonic,D,G,134,-1.7487028383162342,G,324
184,just diatonic,D,A,184,1.0327702128085576,A,324
239,just diatonic,D,B,239,0.8264721857380367,B,324
269,just diatonic,D,C,269,0.2062980270713625,C,324
0,just diatonic,E,E,0,0.0,E,324
30,just diatonic,E,F,30,-0.6201741586663517,F,324
85,just diatonic,E,G,85,-0.8264721857375091,G,324
134,just diatonic,E,A,134,-1.7487028383162342,A,324
190,just diatonic,E,B,190,1.7487028383163494,B,324
220,just diatonic,E,C,220,1.1285286796499139,C,324
275,just diatonic,E,D,275,0.922230652578665,D,324
0,just diatonic,F,F,0,0.0,F,324
55,just diatonic,F,G,55,-0.2062980270711146,G,324
104,just diatonic,F,A,104,-1.1285286796501708,A,324
159,just diatonic,F,B,159,-1.334826706720845,B,324
190,just diatonic,F,C,190,1.7487028383159653,C,324
245,just diatonic,F,D,245,1.5424048112449154,D,324
294,just diatonic,F,E,294,0.6201741586663558,E,324
0,just diatonic,G,G,0,0.0,G,324
49,just diatonic,G,A,49,-0.922230652578521,A,324
104,just diatonic,G,B,104,-1.1285286796495937,B,324
134,just diatonic,G,C,134,-1.7487028383162342,C,324
190,just diatonic,G,D,190,1.7487028383163494,D,324
239,just diatonic,G,E,239,0.8264721857376526,E,324
269,just diatonic,G,F,269,0.20629802707174688,F,324
0,just diatonic,A,A,0,0.0,A,324
55,just diatonic,A,B,55,-0.20629802707092237,B,324
85,just diatonic,A,C,85,-0.8264721857375091,C,324
140,just diatonic,A,D,140,-1.0327702128087686,D,324
190,just diatonic,A,E,190,1.7487028383163494,E,324
220,just diatonic,A,F,220,1.1285286796499139,F,324
275,just diatonic,A,G,275,0.922230652578665,G,324
0,just diatonic,B,B,0,0.0,B,324
30,just diatonic,B,C,30,-0.6201741586667363,C,324
85,just diatonic,B,D,85,-0.8264721857378937,D,324
134,just diatonic,B,E,134,-1.7487028383164265,E,324
165,just diatonic,B,F,165,1.3348267067208095,F,324
220,just diatonic,B,G,220,1.1285286796495297,G,324
269,just diatonic,B,A,269,0.20629802707097813,A,324
0,just diatonic,C,C,0,0.0,C,325
55,just diatonic,C,D,55,-0.8330786538521113,D,325
105,just diatonic,C,E,105,1.378593827472914,E,325
135,just diatonic,C,F,135,0.4165393269260629,F,325
190,just diatonic,C,G,190,-0.4165393269257136,G,325
240,just diatonic,C,A,240,1.79513315439855,A,325
295,just diatonic,C,B,295,0.9620545005468207,B,325
0,just diatonic,D,D,0,0.0,D,325
49,just diatonic,D,E,49,-1.4806352109831757,E,325
80,just diatonic,D,F,80,1.2496179807781935,F,325
135,just diatonic,D,G,135,0.4165393269260629,G,325
184,just diatonic,D,A,184,-1.064095884057397,A,325
240,just diatonic,D,B,240,1.795133154398934,B,325
270,just diatonic,D,C,270,0.8330786538515511,C,325
0,just diatonic,E,E,0,0.0,E,325
30,just diatonic,E,F,30,-0.9620545005464234,F,325
85,just diatonic,E,G,85,-1.7951331543985563,G,325
135,just diatonic,E,A,135,0.41653932692567863,A,325
190,just diatonic,E,B,190,-0.41653932692552137,B,325
220,just diatonic,E,C,220,-1.3785938274729108,C,325
276,just diatonic,E,D,276,1.480635210983006,D,325
0,just diatonic,F,F,0,0.0,F,325
55,just diatonic,F,G,55,-0.8330786538521113,G,325
105,just diatonic,F,A,105,1.3785938274725298,A,325
160,just diatonic,F,B,160,0.5455151736211454,B,325
190,just diatonic,F,C,190,-0.4165393269259058,C,325
245,just diatonic,F,D,245,-1.2496179807777619,D,325
295,just diatonic,F,E,295,0.9620545005464365,E,325
0,just diatonic,G,G,0,0.0,G,325
49,just diatonic,G,A,49,-1.4806352109831757,A,325
105,just diatonic,G,B,105,1.378593827472914,B,325
135,just diatonic,G,C,135,0.41653932692567863,C,325
190,just diatonic,G,D,190,-0.4165393269257136,D,325
240,just diatonic,G,E,240,1.79513315439855,E,325
270,just diatonic,G,F,270,0.8330786538519354,F,325
0,just diatonic,A,A,0,0.0,A,325
55,just diatonic,A,B,55,-0.8330786538517267,B,325
85,just diatonic,A,C,85,-1.7951331543987488,C,325
141,just diatonic,A,D,141,1.0640958840572325,D,325
190,just diatonic,A,E,190,-0.4165393269257136,E,325
220,just diatonic,A,F,220,-1.3785938274725262,F,325
276,just diatonic,A,G,276,1.480635210983006,G,325
0,just diatonic,B,B,0,0.0,B,325
30,just diatonic,B,C,30,-0.9620545005470004,C,325
85,just diatonic,B,D,85,-1.795133154398941,D,325
135,just diatonic,B,E,135,0.41653932692567863,E,325
165,just diatonic,B,F,165,-0.545515173621005,F,325
220,just diatonic,B,G,220,-1.378593827473103,G,325
270,just diatonic,B,A,270,0.8330786538515511,A,325
0,just diatonic,C,C,0,0.0,C,326
55,just diatonic,C,D,55,-1.456014000713608,D,326
105,just diatonic,C,E,105,0.18935361982746213,E,326
135,just diatonic,C,F,135,-1.1124837971892572,F,326
191,just diatonic,C,G,191,1.1124837971892776,G,326
240,just diatonic,C,A,240,-0.9231301773616485,A,326
296,just diatonic,C,B,296,1.3018374170170588,B,326
0,just diatonic,D,D,0,0.0,D,326
50,just diatonic,D,E,50,1.6453676205410772,E,326
80,just diatonic,D,F,80,0.34353020352434227,F,326
135,just diatonic,D,G,135,-1.1124837971892572,G,326
185,just diatonic,D,A,185,0.5328838233521676,A,326
240,just diatonic,D,B,240,-0.9231301773612638,B,326
271,just diatonic,D,C,271,1.4560140007134155,C,326
0,just diatonic,E,E,0,0.0,E,326
30,just diatonic,E,F,30,-1.3018374170165155,F,326
86,just diatonic,E,G,86,0.9231301773614601,G,326
135,just diatonic,E,A,135,-1.1124837971894495,A,326
191,just diatonic,E,B,191,1.1124837971896617,B,326
221,just diatonic,E,C,221,-0.18935361982745014,C,326
276,just diatonic,E,D,276,-1.6453676205410817,D,326
0,just diatonic,F,F,0,0.0,F,326
55,just diatonic,F,G,55,-1.4560140007138003,G,326
105,just diatonic,F,A,105,0.18935361982746213,A,326
160,just diatonic,F,B,160,-1.2666603808858867,B,326
191,just diatonic,F,C,191,1.1124837971892776,C,326
246,just diatonic,F,D,246,-0.34353020352474656,D,326
296,just diatonic,F,E,296,1.3018374170166749,E,326
0,just diatonic,G,G,0,0.0,G,326
50,just diatonic,G,A,50,1.6453676205410772,A,326
105,just diatonic,G,B,105,0.1893536198278465,B,326
135,just diatonic,G,C,135,-1.1124837971892572,C,326
191,just diatonic,G,D,191,1.1124837971892776,D,326
240,just diatonic,G,E,240,-0.9231301773614561,E,326
271,just diatonic,G,F,271,1.4560140007137996,F,326
0,just diatonic,A,A,0,0.0,A,326
55,just diatonic,A,B,55,-1.4560140007132234,B,326
86,just diatonic,A,C,86,0.9231301773614601,C,326
141,just diatonic,A,D,141,-0.5328838233518587,D,326
191,just diatonic,A,E,191,1.1124837971892776,E,326
221,just diatonic,A,F,221,-0.18935361982745014,F,326
276,just diatonic,A,G,276,-1.6453676205410817,G,326
0,just diatonic,B,B,0,0.0,B,326
30,just diatonic,B,C,30,-1.3018374170167077,C,326
86,just diatonic,B,D,86,0.9231301773614601,D,326
135,just diatonic,B,E,135,-1.1124837971896417,E,326
166,just diatonic,B,F,166,1.2666603808858732,F,326
221,just diatonic,B,G,221,-0.18935361982783458,G,326
271,just diatonic,B,A,271,1.4560140007130316,A,326
0,just diatonic,C,C,0,0.0,C,327
56,just diatonic,C,D,56,1.5945854251882143,D,327
105,just diatonic,C,E,105,-0.9926129474039179,E,327
136,just diatonic,C,F,136,1.0375696727269974,F,327
191,just diatonic,C,G,191,-1.0375696727270083,G,327
241,just diatonic,C,A,241,0.04495672532271825,A,327
297,just diatonic,C,B,297,1.6395421505118333,B,327
0,just diatonic,D,D,0,0.0,D,327
50,just diatonic,D,E,50,1.0825263980500957,E,327
80,just diatonic,D,F,80,-0.5570157524610334,F,327
136,just diatonic,D,G,136,1.0375696727269974,G,327
185,just diatonic,D,A,185,-1.5496286998651747,A,327
241,just diatonic,D,B,241,0.04495672532348705,B,327
271,just diatonic,D,C,271,-1.5945854251883322,C,327
0,just diatonic,E,E,0,0.0,E,327
30,just diatonic,E,F,30,-1.639542150511436,F,327
86,just diatonic,E,G,86,-0.04495672532303032,G,327
136,just diatonic,E,A,136,1.0375696727266133,A,327
191,just diatonic,E,B,191,-1.037569672726816,B,327
222,just diatonic,E,C,222,0.9926129474035251,C,327
277,just diatonic,E,D,277,-1.0825263980501918,D,327
0,just diatonic,F,F,0,0.0,F,327
56,just diatonic,F,G,56,1.5945854251882143,G,327
105,just diatonic,F,A,105,-0.9926129474039179,A,327
161,just diatonic,F,B,161,0.6019724777848451,B,327
191,just diatonic,F,C,191,-1.0375696727270083,C,327
247,just diatonic,F,D,247,0.5570157524612235,D,327
297,just diatonic,F,E,297,1.6395421505114491,E,327
0,just diatonic,G,G,0,0.0,G,327
50,just diatonic,G,A,50,1.0825263980500957,A,327
105,just diatonic,G,B,105,-0.9926129474035332,B,327
136,just diatonic,G,C,136,1.0375696727266133,C,327
191,just diatonic,G,D,191,-1.0375696727270083,D,327
241,just diatonic,G,E,241,0.04495672532310265,E,327
271,just diatonic,G,F,271,-1.5945854251883322,F,327
0,just diatonic,A,A,0,0.0,A,327
56,just diatonic,A,B,56,1.5945854251885985,B,327
86,just diatonic,A,C,86,-0.044956725322838106,C,327
142,just diatonic,A,D,142,1.5496286998654254,D,327
191,just diatonic,A,E,191,-1.037569672726816,E,327
222,just diatonic,A,F,222,0.9926129474039094,F,327
277,just diatonic,A,G,277,-1.0825263980501918,G,327
0,just diatonic,B,B,0,0.0,B,327
30,just diatonic,B,C,30,-1.6395421505120131,C,327
86,just diatonic,B,D,86,-0.04495672532322253,D,327
136,just diatonic,B,E,136,1.0375696727266133,E,327
166,just diatonic,B,F,166,-0.6019724777849984,F,327
222,just diatonic,B,G,222,0.9926129474035251,G,327
271,just diatonic,B,A,271,-1.5945854251887168,A,327
0,just diatonic,C,C,0,0.0,C,328
56,just diatonic,C,D,56,0.9680470497129766,D,328
106,just diatonic,C,E,106,1.4911641839453955,E,328
136,just diatonic,C,F,136,-0.4840235248564388,F,328
192,just diatonic,C,G,192,0.4840235248564308,G,328
242,just diatonic,C,A,242,1.0071406590891627,A,328
297,just diatonic,C,B,297,-1.6833488765636195,B,328
0,just diatonic,D,D,0,0.0,D,328
50,just diatonic,D,E,50,0.5231171342326291,E,328
80,just diatonic,D,F,80,-1.4520705745694784,F,328
136,just diatonic,D,G,136,-0.4840235248566311,G,328
186,just diatonic,D,A,186,0.039093609376343784,A,328
242,just diatonic,D,B,242,1.0071406590891627,B,328
272,just diatonic,D,C,272,-0.9680470497128231,C,328
0,just diatonic,E,E,0,0.0,E,328
31,just diatonic,E,F,31,1.6833488765640356,F,328
86,just diatonic,E,G,86,-1.0071406590891576,G,328
136,just diatonic,E,A,136,-0.4840235248566311,A,328
192,just diatonic,E,B,192,0.4840235248568151,B,328
222,just diatonic,E,C,222,-1.4911641839454854,C,328
278,just diatonic,E,D,278,-0.5231171342327904,D,328
0,just diatonic,F,F,0,0.0,F,328
56,just diatonic,F,G,56,0.9680470497125924,G,328
106,just diatonic,F,A,106,1.4911641839453955,A,328
161,just diatonic,F,B,161,-1.199325351707405,B,328
192,just diatonic,F,C,192,0.4840235248564308,C,328
248,just diatonic,F,D,248,1.4520705745691749,D,328
297,just diatonic,F,E,297,-1.6833488765640041,E,328
0,just diatonic,G,G,0,0.0,G,328
50,just diatonic,G,A,50,0.5231171342326291,A,328
106,just diatonic,G,B,106,1.4911641839457797,B,328
136,just diatonic,G,C,136,-0.4840235248566311,C,328
192,just diatonic,G,D,192,0.4840235248568151,D,328
242,just diatonic,G,E,242,1.0071406590891627,E,328
272,just diatonic,G,F,272,-0.9680470497128231,F,328
0,just diatonic,A,A,0,0.0,A,328
56,just diatonic,A,B,56,0.9680470497129766,B,328
86,just diatonic,A,C,86,-1.0071406590891576,C,328
142,just diatonic,A,D,142,-0.0390936093763573,D,328
192,just diatonic,A,E,192,0.4840235248564308,E,328
222,just diatonic,A,F,222,-1.4911641839454854,F,328
278,just diatonic,A,G,278,-0.5231171342325981,G,328
0,just diatonic,B,B,0,0.0,B,328
31,just diatonic,B,C,31,1.6833488765636515,C,328
86,just diatonic,B,D,86,-1.00714065908935,D,328
136,just diatonic,B,E,136,-0.4840235248568233,E,328
167,just diatonic,B,F,167,1.1993253517073497,F,328
222,just diatonic,B,G,222,-1.491164183945678,G,328
272,just diatonic,B,A,272,-0.9680470497132077,A,328
0,just diatonic,C,C,0,0.0,C,329
56,just diatonic,C,D,56,0.3453174181611791,D,329
106,just diatonic,C,E,106,0.31242595279416635,E,329
137,just diatonic,C,F,137,1.6510494976064354,F,329
192,just diatonic,C,G,192,-1.6510494976062131,G,329
242,just diatonic,C,A,242,-1.6839409629734636,A,329
298,just diatonic,C,B,298,-1.3386235448118091,B,329
0,just diatonic,D,D,0,0.0,D,329
50,just diatonic,D,E,50,-0.032891465366865796,E,329
81,just diatonic,D,F,81,1.3057320794454366,F,329
137,just diatonic,D,G,137,1.6510494976064354,G,329
187,just diatonic,D,A,187,1.6181580322390285,A,329
242,just diatonic,D,B,242,-1.6839409629732713,B,329
273,just diatonic,D,C,273,-0.34531741816149863,C,329
0,just diatonic,E,E,0,0.0,E,329
31,just diatonic,E,F,31,1.3386235448121078,F,329
87,just diatonic,E,G,87,1.6839409629732127,G,329
137,just diatonic,E,A,137,1.6510494976060512,A,329
192,just diatonic,E,B,192,-1.6510494976060208,B,329
223,just diatonic,E,C,223,-0.31242595279440366,C,329
279,just diatonic,E,D,279,0.03289146536721608,D,329
0,just diatonic,F,F,0,0.0,F,329
56,just diatonic,F,G,56,0.3453174181611791,G,329
106,just diatonic,F,A,106,0.31242595279416635,A,329
162,just diatonic,F,B,162,0.6577433709553834,B,329
192,just diatonic,F,C,192,-1.6510494976062131,C,329
248,just diatonic,F,D,248,-1.3057320794451983,D,329
298,just diatonic,F,E,298,-1.3386235448121937,E,329
0,just diatonic,G,G,0,0.0,G,329
50,just diatonic,G,A,50,-0.032891465367058004,A,329
106,just diatonic,G,B,106,0.3124259527945507,B,329
137,just diatonic,G,C,137,1.6510494976060512,C,329
192,just diatonic,G,D,192,-1.6510494976062131,D,329
242,just diatonic,G,E,242,-1.6839409629734636,E,329
273,just diatonic,G,F,273,-0.3453174181613064,F,329
0,just diatonic,A,A,0,0.0,A,329
56,just diatonic,A,B,56,0.34531741816156347,B,329
87,just diatonic,A,C,87,1.6839409629732127,C,329
142,just diatonic,A,D,142,-1.6181580322391613,D,329
192,just diatonic,A,E,192,-1.6510494976062131,E,329
223,just diatonic,A,F,223,-0.3124259527942114,F,329
279,just diatonic,A,G,279,0.03289146536721608,G,329
0,just diatonic,B,B,0,0.0,B,329
31,just diatonic,B,C,31,1.3386235448121078,C,329
87,just diatonic,B,D,87,1.6839409629732127,D,329
137,just diatonic,B,E,137,1.6510494976056673,E,329
167,just diatonic,B,F,167,-0.6577433709554384,F,329
223,just diatonic,B,G,223,-0.31242595279440366,G,329
273,just diatonic,B,A,273,-0.34531741816169087,A,329
0,just diatonic,C,C,0,0.0,C,330
56,just diatonic,C,D,56,-0.2736380944113967,D,330
106,just diatonic,C,E,106,-0.8591684102895286,E,330
137,just diatonic,C,F,137,0.13681904720608642,F,330
193,just diatonic,C,G,193,-0.1368190472056194,G,330
243,just diatonic,C,A,243,-0.7223493630839031,A,330
299,just diatonic,C,B,299,-0.9959874574949397,B,330
0,just diatonic,D,D,0,0.0,D,330
50,just diatonic,D,E,50,-0.5855303158782347,E,330
81,just diatonic,D,F,81,0.410457141617017,F,330
137,just diatonic,D,G,137,0.13681904720570204,G,330
187,just diatonic,D,A,187,-0.44871126867276323,A,330
243,just diatonic,D,B,243,-0.7223493630837108,B,330
274,just diatonic,D,C,274,0.27363809441165954,C,330
0,just diatonic,E,E,0,0.0,E,330
31,just diatonic,E,F,31,0.9959874574950849,F,330
87,just diatonic,E,G,87,0.7223493630837203,G,330
137,just diatonic,E,A,137,0.13681904720570204,A,330
193,just diatonic,E,B,193,-0.1368190472054272,B,330
224,just diatonic,E,C,224,0.8591684102897976,C,330
280,just diatonic,E,D,280,0.5855303158779972,D,330
0,just diatonic,F,F,0,0.0,F,330
56,just diatonic,F,G,56,-0.27363809441158893,G,330
106,just diatonic,F,A,106,-0.8591684102897209,A,330
162,just diatonic,F,B,162,-1.1328065047008007,B,330
193,just diatonic,F,C,193,-0.13681904720581164,C,330
249,just diatonic,F,D,249,-0.41045714161725544,D,330
299,just diatonic,F,E,299,-0.9959874574955165,E,330
0,just diatonic,G,G,0,0.0,G,330
50,just diatonic,G,A,50,-0.5855303158780424,A,330
106,just diatonic,G,B,106,-0.859168410289144,B,330
137,just diatonic,G,C,137,0.13681904720570204,C,330
193,just diatonic,G,D,193,-0.1368190472054272,D,330
243,just diatonic,G,E,243,-0.7223493630839031,E,330
274,just diatonic,G,F,274,0.2736380944112752,F,330
0,just diatonic,A,A,0,0.0,A,330
56,just diatonic,A,B,56,-0.2736380944112045,B,330
87,just diatonic,A,C,87,0.7223493630837203,C,330
143,just diatonic,A,D,143,0.4487112686725524,D,330
193,just diatonic,A,E,193,-0.1368190472056194,E,330
224,just diatonic,A,F,224,0.8591684102897976,F,330
280,just diatonic,A,G,280,0.5855303158783814,G,330
0,just diatonic,B,B,0,0.0,B,330
31,just diatonic,B,C,31,0.9959874574950849,C,330
87,just diatonic,B,D,87,0.7223493630833361,D,330
137,just diatonic,B,E,137,0.13681904720570204,E,330
168,just diatonic,B,F,168,1.132806504700676,F,330
224,just diatonic,B,G,224,0.8591684102894134,G,330
274,just diatonic,B,A,274,0.2736380944112752,A,330
0,just diatonic,C,C,0,0.0,C,331
56,just diatonic,C,D,56,-0.8888536945210977,D,331
107,just diatonic,C,E,107,1.6016939901498424,E,331
137,just diatonic,C,F,137,-1.3682619744915205,F,331
194,just diatonic,C,G,194,1.3682619744915263,G,331
244,just diatonic,C,A,244,0.2334320156580127,A,331
300,just diatonic,C,B,300,-0.6554216788626436,B,331
0,just diatonic,D,D,0,0.0,D,331
50,just diatonic,D,E,50,-1.1348299588334376,E,331
81,just diatonic,D,F,81,-0.4794082799705285,F,331
137,just diatonic,D,G,137,-1.3682619744917128,G,331
188,just diatonic,D,A,188,1.1222857101796417,A,331
244,just diatonic,D,B,244,0.23343201565839705,B,331
275,just diatonic,D,C,275,0.8888536945209446,C,331
0,just diatonic,E,E,0,0.0,E,331
31,just diatonic,E,F,31,0.6554216788630156,F,331
87,just diatonic,E,G,87,-0.23343201565803676,G,331
137,just diatonic,E,A,137,-1.3682619744919053,A,331
194,just diatonic,E,B,194,1.3682619744919102,B,331
224,just diatonic,E,C,224,-1.6016939901501697,C,331
281,just diatonic,E,D,281,1.134829958833864,D,331
0,just diatonic,F,F,0,0.0,F,331
56,just diatonic,F,G,56,-0.8888536945210977,G,331
107,just diatonic,F,A,107,1.6016939901494582,A,331
163,just diatonic,F,B,163,0.7128402956290871,B,331
194,just diatonic,F,C,194,1.3682619744915263,C,331
250,just diatonic,F,D,250,0.4794082799705726,D,331
300,just diatonic,F,E,300,-0.6554216788630282,E,331
0,just diatonic,G,G,0,0.0,G,331
50,just diatonic,G,A,50,-1.1348299588334376,A,331
107,just diatonic,G,B,107,1.6016939901498424,B,331
137,just diatonic,G,C,137,-1.3682619744919053,C,331
194,just diatonic,G,D,194,1.3682619744915263,D,331
244,just diatonic,G,E,244,0.2334320156580127,E,331
275,just diatonic,G,F,275,0.8888536945213289,F,331
0,just diatonic,A,A,0,0.0,A,331
56,just diatonic,A,B,56,-0.8888536945209055,B,331
87,just diatonic,A,C,87,-0.233432015658229,C,331
143,just diatonic,A,D,143,-1.1222857101792474,D,331
194,just diatonic,A,E,194,1.3682619744919102,E,331
224,just diatonic,A,F,224,-1.6016939901495926,F,331
281,just diatonic,A,G,281,1.1348299588334796,G,331
0,just diatonic,B,B,0,0.0,B,331
31,just diatonic,B,C,31,0.6554216788626313,C,331
87,just diatonic,B,D,87,-0.23343201565861346,D,331
137,just diatonic,B,E,137,-1.3682619744919053,E,331
168,just diatonic,B,F,168,-0.7128402956290348,F,331
224,just diatonic,B,G,224,-1.6016939901501697,G,331
275,just diatonic,B,A,275,0.8888536945209446,A,331
0,just diatonic,C,C,0,0.0,C,332
56,just diatonic,C,D,56,-1.5003631765580978,D,332
107,just diatonic,C,E,107,0.433274086972079,E,332
138,just diatonic,C,F,138,0.7501815882790037,F,332
194,just diatonic,C,G,194,-0.7501815882789226,G,332
245,just diatonic,C,A,245,1.1834556752511745,A,332
301,just diatonic,C,B,301,-0.31690750130643747,B,332
0,just diatonic,D,D,0,0.0,D,332
50,just diatonic,D,E,50,-1.6808205677948194,E,332
81,just diatonic,D,F,81,-1.363913066488125,F,332
138,just diatonic,D,G,138,0.7501815882790037,G,332
188,just diatonic,D,A,188,-0.930638979515773,A,332
245,just diatonic,D,B,245,1.1834556752511745,B,332
276,just diatonic,D,C,276,1.5003631765581211,C,332
0,just diatonic,E,E,0,0.0,E,332
31,just diatonic,E,F,31,0.31690750130690165,F,332
87,just diatonic,E,G,87,-1.1834556752510956,G,332
